timestamp,heart_rate
2024-12-03T09:34:46,89
2024-12-03T09:34:47,89
2024-12-03T09:34:51,93
2024-12-03T09:34:55,96
2024-12-03T09:34:58,99
2024-12-03T09:35:10,97
2024-12-03T09:35:20,100
2024-12-03T09:35:33,103
2024-12-03T09:35:53,104
2024-12-03T09:35:55,109
2024-12-03T09:35:56,113
2024-12-03T09:35:58,116
2024-12-03T09:36:09,117
2024-12-03T09:36:12,113
2024-12-03T09:36:14,109
2024-12-03T09:36:16,105
2024-12-03T09:36:26,104
2024-12-03T09:36:38,102
2024-12-03T09:36:43,103
2024-12-03T09:36:44,104
2024-12-03T09:36:45,103
2024-12-03T09:36:47,102
2024-12-03T09:36:49,101
2024-12-03T09:36:51,100
2024-12-03T09:36:56,101
2024-12-03T09:36:57,102
2024-12-03T09:36:58,101
2024-12-03T09:37:00,100
2024-12-03T09:37:01,99
2024-12-03T09:37:03,98
2024-12-03T09:37:05,97
2024-12-03T09:37:06,96
2024-12-03T09:37:10,95
2024-12-03T09:37:18,96
2024-12-03T09:37:19,97
2024-12-03T09:37:26,98
2024-12-03T09:37:45,99
2024-12-03T09:37:49,100
2024-12-03T09:37:52,101
2024-12-03T09:37:53,102
2024-12-03T09:37:54,104
2024-12-03T09:37:56,105
2024-12-03T09:38:06,104
2024-12-03T09:38:14,105
2024-12-03T09:38:17,104
2024-12-03T09:38:22,105
2024-12-03T09:38:24,107
2024-12-03T09:38:33,108
2024-12-03T09:38:34,109
2024-12-03T09:38:35,110
2024-12-03T09:38:36,115
2024-12-03T09:38:37,115
2024-12-03T09:38:39,116
2024-12-03T09:38:40,117
2024-12-03T09:38:42,116
2024-12-03T09:38:45,115
2024-12-03T09:38:47,114
2024-12-03T09:38:49,112
2024-12-03T09:38:54,113
2024-12-03T09:38:56,112
2024-12-03T09:39:02,111
2024-12-03T09:39:09,110
2024-12-03T09:39:12,111
2024-12-03T09:39:13,113
2024-12-03T09:39:14,115
2024-12-03T09:39:15,116
2024-12-03T09:39:19,115
2024-12-03T09:39:26,116
2024-12-03T09:39:27,119
2024-12-03T09:39:30,120
2024-12-03T09:39:32,121
2024-12-03T09:39:36,122
2024-12-03T09:39:39,121
2024-12-03T09:39:47,120
2024-12-03T09:39:52,119
2024-12-03T09:39:53,120
2024-12-03T09:39:56,121
2024-12-03T09:39:57,122
2024-12-03T09:39:58,123
2024-12-03T09:40:08,124
2024-12-03T09:40:11,125
2024-12-03T09:40:17,126
2024-12-03T09:40:23,127
2024-12-03T09:40:24,126
2024-12-03T09:40:25,127
2024-12-03T09:40:26,126
2024-12-03T09:40:27,125
2024-12-03T09:40:29,123
2024-12-03T09:40:30,124
2024-12-03T09:40:35,125
2024-12-03T09:40:36,124
2024-12-03T09:40:39,123
2024-12-03T09:40:42,124
2024-12-03T09:40:43,122
2024-12-03T09:40:46,121
2024-12-03T09:40:53,120
2024-12-03T09:41:01,119
2024-12-03T09:41:03,120
2024-12-03T09:41:06,121
2024-12-03T09:41:07,122
2024-12-03T09:41:08,123
2024-12-03T09:41:09,124
2024-12-03T09:41:12,125
2024-12-03T09:41:14,126
2024-12-03T09:41:17,127
2024-12-03T09:41:18,126
2024-12-03T09:41:24,127
2024-12-03T09:41:30,128
2024-12-03T09:41:34,129
2024-12-03T09:41:35,128
2024-12-03T09:41:38,127
2024-12-03T09:41:40,126
2024-12-03T09:41:46,127
2024-12-03T09:41:50,126
2024-12-03T09:41:55,127
2024-12-03T09:42:00,128
2024-12-03T09:42:07,129
2024-12-03T09:42:08,131
2024-12-03T09:42:09,135
2024-12-03T09:42:10,137
2024-12-03T09:42:13,136
2024-12-03T09:42:20,137
2024-12-03T09:42:25,136
2024-12-03T09:42:30,137
2024-12-03T09:42:33,135
2024-12-03T09:42:36,133
2024-12-03T09:42:37,131
2024-12-03T09:42:39,130
2024-12-03T09:42:44,129
2024-12-03T09:42:46,130
2024-12-03T09:42:53,129
2024-12-03T09:42:54,130
2024-12-03T09:42:57,129
2024-12-03T09:42:59,128
2024-12-03T09:43:01,127
2024-12-03T09:43:11,128
2024-12-03T09:43:22,129
2024-12-03T09:43:32,130
2024-12-03T09:43:36,129
2024-12-03T09:43:42,128
2024-12-03T09:43:44,127
2024-12-03T09:43:50,128
2024-12-03T09:43:52,131
2024-12-03T09:43:53,132
2024-12-03T09:43:54,133
2024-12-03T09:43:55,134
2024-12-03T09:43:56,139
2024-12-03T09:43:57,140
2024-12-03T09:43:58,139
2024-12-03T09:44:00,138
2024-12-03T09:44:06,139
2024-12-03T09:44:18,138
2024-12-03T09:44:20,137
2024-12-03T09:44:21,136
2024-12-03T09:44:23,134
2024-12-03T09:44:25,131
2024-12-03T09:44:26,132
2024-12-03T09:44:27,130
2024-12-03T09:44:29,129
2024-12-03T09:44:33,130
2024-12-03T09:44:36,131
2024-12-03T09:44:37,132
2024-12-03T09:44:42,131
2024-12-03T09:44:44,132
2024-12-03T09:44:46,133
2024-12-03T09:44:48,134
2024-12-03T09:44:50,133
2024-12-03T09:44:54,134
2024-12-03T09:44:55,135
2024-12-03T09:44:56,137
